Id,MU2020,MU2015,MU2010,MU2005,MU2000,MU1995,MU1990
17975,1,1,1,1,1,1,1
17976,1,1,1,1,1,1,1
17978,1,1,0,0,0,0,0
17979,1,1,1,1,0,0,0
17980,1,1,1,1,1,1,1
17981,1,1,1,1,1,1,1
17982,1,1,1,1,1,1,1
17983,1,1,1,1,0,0,0
17984,1,1,1,1,0,0,0
17985,1,1,1,1,0,0,0
17986,1,1,0,0,0,0,0
17987,1,1,0,0,0,0,0
17988,1,1,0,0,0,0,0
18041,1,1,1,1,0,0,0
18042,1,1,1,1,0,0,0
18044,1,1,1,1,1,0,0
18045,1,1,1,1,1,0,0
18046,1,1,0,0,0,0,0
18055,1,1,0,0,0,0,0
18056,1,1,0,0,0,0,0
18057,1,1,0,0,0,0,0
18059,1,1,1,1,1,0,0
18060,1,1,1,1,1,0,0
18062,1,1,1,1,0,1,0
18063,1,1,1,1,0,1,0
18066,1,1,1,1,1,0,0
18067,1,1,1,1,1,1,1
18068,1,1,1,1,1,1,1
18070,1,1,0,0,0,0,0
18071,1,1,0,0,0,0,0
18072,1,0,0,0,0,0,0
18073,1,1,0,0,0,0,0
18074,1,1,0,0,0,0,0
18079,1,1,1,0,0,0,0
18080,1,1,1,0,0,0,0
18081,1,1,1,0,0,0,0
18084,1,1,1,0,0,0,0
18085,1,1,1,0,0,0,0
18086,1,1,0,0,0,0,0
18087,1,1,0,0,0,0,0
18088,1,1,0,0,0,0,0
18089,1,1,1,1,1,1,0
18090,1,1,1,1,1,1,0
18091,1,0,0,0,0,0,0
18092,1,1,1,1,0,0,0
18093,1,1,1,1,0,0,0
18094,1,1,1,1,0,0,0
18095,1,1,1,1,1,1,1
18096,1,1,1,1,1,0,0
18097,1,1,1,1,1,0,0
18098,1,1,1,1,0,0,0
18099,1,1,1,0,0,0,0
18100,1,0,1,0,0,0,0
18101,1,1,0,0,0,0,0
18102,1,1,1,1,1,0,0
18103,1,1,1,1,1,0,0
18104,1,1,1,1,0,0,0
18105,1,1,1,1,0,0,0
18106,1,1,1,0,0,0,0
18107,1,1,0,0,0,0,0
18108,1,1,1,0,0,0,0
18109,1,1,1,0,0,0,0
18121,1,1,1,1,1,0,0
18126,1,1,1,0,0,0,0
18127,1,1,1,0,0,0,0
18129,1,1,1,0,0,0,0
18130,1,1,1,0,0,0,0
18131,1,1,1,0,0,0,0
18132,1,1,1,1,0,0,0
18133,1,1,1,1,0,0,0
18134,1,1,1,1,0,0,0
18135,1,1,1,1,0,0,0
18152,1,1,0,0,0,0,0
18153,1,1,1,1,1,1,1
18154,1,1,1,1,1,1,1
18155,1,1,1,1,1,1,1
18156,1,1,1,1,1,1,1
18157,1,1,1,1,1,1,1
18158,1,1,1,1,1,1,1
18159,1,1,1,1,0,0,0
18213,1,1,1,1,1,1,1
18214,1,1,1,1,1,1,1
18215,1,1,1,1,1,1,1
18216,1,1,1,1,0,0,0
18217,1,1,1,1,1,0,0
18218,1,1,1,1,1,0,0
18219,1,1,1,1,0,0,0
18220,1,1,1,1,0,0,0
18228,1,1,0,0,0,0,0
18229,1,1,0,0,0,0,0
18230,1,1,0,0,0,0,0
18232,1,1,1,1,1,0,0
18233,1,1,1,1,1,0,0
18234,1,1,1,1,1,0,0
18235,1,1,1,1,0,0,0
18236,1,1,1,1,0,1,0
18240,1,1,1,1,1,1,1
18241,1,1,1,1,1,1,1
18243,1,1,0,0,0,0,0
18244,1,1,0,0,0,0,0
18245,1,1,0,0,0,0,0
18246,1,1,0,0,0,0,0
18247,1,1,0,0,0,0,0
18248,1,1,1,0,0,0,0
18252,1,1,1,1,1,1,0
18253,1,1,1,0,0,0,0
18254,1,1,0,0,0,0,0
18255,1,1,0,0,0,0,0
18258,1,1,0,0,0,0,0
18259,1,1,0,0,0,0,0
18260,1,1,0,0,0,0,0
18261,1,1,1,1,0,0,0
18262,1,1,1,1,1,1,0
18263,1,1,1,1,1,1,0
18264,1,1,1,0,0,0,0
18265,1,1,1,0,0,0,0
18266,1,1,1,0,0,0,0
18267,1,1,1,1,0,0,0
18268,1,1,1,1,1,1,1
18269,1,1,1,1,1,1,1
18270,1,1,1,1,1,1,1
18271,1,1,1,1,0,0,0
18272,1,1,1,0,0,0,0
18273,1,1,1,1,0,0,0
18274,1,1,0,0,0,0,0
18275,1,1,0,0,0,0,0
18276,1,1,1,1,1,0,0
18277,1,1,0,0,0,0,0
18278,1,1,0,0,0,0,0
18279,1,1,1,0,0,0,0
18280,1,1,0,0,0,0,0
18282,1,1,1,0,0,0,0
18294,1,1,1,1,1,0,0
18295,1,1,1,1,1,0,0
18299,1,1,1,0,0,0,0
18301,1,1,1,0,0,0,0
18302,1,1,1,0,0,0,0
18303,1,1,1,0,0,0,0
18304,1,1,1,1,0,0,0
18305,1,1,1,1,0,0,0
18306,1,1,1,1,0,0,0
18307,1,1,1,1,0,0,0
18308,1,1,1,0,0,0,0
18326,1,1,1,0,0,0,0
18327,1,1,1,1,0,0,0
18328,1,1,1,1,0,0,0
18329,1,1,1,1,1,1,1
18330,1,1,1,1,1,1,1
18331,1,1,1,1,1,1,1
18332,1,1,1,1,1,1,1
18333,1,1,1,1,0,0,0
18386,1,1,1,1,1,1,1
18387,1,1,1,1,1,1,1
18388,1,1,1,1,1,1,1
18389,1,1,1,1,1,1,1
18402,1,1,0,0,0,0,0
18403,1,1,0,0,0,0,0
18404,1,1,0,0,0,0,0
18405,1,1,0,0,0,0,0
18406,1,1,1,1,1,0,0
18407,1,1,1,1,1,0,0
18408,1,1,1,1,1,0,0
18409,1,1,1,1,0,0,0
18413,1,1,1,0,0,0,0
18414,1,1,1,1,1,0,0
18417,1,1,0,0,0,0,0
18418,1,1,0,0,0,0,0
18419,1,1,0,0,0,0,0
18424,1,1,1,1,1,1,0
18425,1,1,1,1,1,1,1
18426,1,1,1,1,1,1,1
18427,1,1,0,0,0,0,0
18428,1,1,0,0,0,0,0
18429,1,1,0,0,0,0,0
18430,1,1,0,0,0,0,0
18431,1,1,0,0,0,0,0
18432,1,1,0,0,0,0,0
18433,1,1,0,0,0,0,0
18434,1,1,1,1,0,0,0
18435,1,1,1,1,0,0,0
18436,1,1,1,1,1,0,0
18437,1,1,1,0,0,0,0
18438,1,1,1,0,0,0,0
18439,1,1,1,0,0,0,0
18440,1,1,1,1,0,0,0
18441,1,1,1,1,1,1,1
18442,1,1,1,1,1,1,1
18443,1,1,1,1,1,1,1
18444,1,1,1,1,0,0,0
18445,1,1,1,1,0,0,0
18446,1,1,1,1,0,0,0
18447,1,1,1,0,0,0,0
18448,1,1,1,1,0,0,0
18449,1,1,0,0,0,0,0
18450,1,0,0,0,0,0,0
18451,1,0,0,0,0,0,0
18452,1,0,0,0,0,0,0
18473,1,1,1,0,0,0,0
18474,1,1,1,0,0,0,0
18475,1,1,1,0,0,0,0
18476,1,1,1,0,0,0,0
18477,1,1,1,0,0,0,0
18480,1,1,1,0,0,0,0
18481,1,1,1,0,0,0,0
18487,1,1,1,0,0,0,0
18488,1,1,1,0,0,0,0
18502,1,1,1,0,0,0,0
18503,1,1,1,1,0,0,0
18504,1,1,1,1,1,1,1
18505,1,1,1,1,1,1,1
18506,1,1,1,1,0,0,0
18559,1,1,1,1,1,1,1
18560,1,1,1,1,1,1,1
18561,1,1,1,1,1,1,1
18562,1,1,1,1,1,1,1
18563,1,1,1,1,1,1,0
18564,1,1,1,1,1,1,0
18565,1,1,1,1,0,0,0
18576,1,1,0,0,0,0,0
18577,1,1,0,0,0,0,0
18578,1,1,0,0,0,0,0
18580,1,1,1,1,1,0,0
18581,1,1,1,1,1,0,0
18590,1,0,0,0,0,0,0
18591,1,0,0,0,0,0,0
18592,1,0,0,0,0,0,0
18593,1,0,0,0,0,0,0
18598,1,1,1,1,1,1,1
18599,1,1,1,1,1,1,1
18600,1,1,1,1,1,0,0
18601,1,1,0,0,0,0,0
18602,1,1,0,0,0,0,0
18603,1,1,0,0,0,0,0
18604,1,1,0,0,0,0,0
18605,1,1,0,0,0,0,0
18606,1,1,0,0,0,0,0
18607,1,1,0,0,0,0,0
18608,1,0,0,0,0,0,0
18609,1,1,1,0,0,0,0
18610,1,1,1,0,0,0,0
18611,1,1,1,0,0,0,0
18612,1,1,1,0,0,0,0
18613,1,1,1,1,0,0,0
18614,1,1,1,1,1,1,1
18615,1,1,1,1,1,1,1
18616,1,1,1,1,1,1,1
18617,1,1,1,1,0,0,0
18618,1,1,1,1,0,0,0
18619,1,1,1,1,0,0,0
18620,1,1,1,1,0,0,0
18621,1,1,1,1,0,0,0
18622,1,1,1,1,0,0,0
18623,1,0,0,0,0,0,0
18624,1,0,0,0,0,0,0
18625,1,0,0,0,0,0,0
18640,1,1,1,1,1,1,0
18641,1,1,1,1,1,1,0
18642,1,1,1,1,1,1,0
18646,1,1,1,0,0,0,0
18647,1,1,1,0,0,0,0
18648,1,1,1,0,0,0,0
18658,1,1,1,1,1,0,0
18659,1,1,1,1,1,0,0
18660,1,1,1,1,1,0,0
18661,1,1,1,0,0,0,0
18676,1,1,1,1,0,0,0
18677,1,1,1,0,0,0,0
18678,1,1,1,1,1,1,1
18679,1,1,1,1,0,0,0
18680,1,1,0,0,0,0,0
18734,1,1,1,1,1,1,1
18735,1,1,1,1,1,1,0
18736,1,1,1,1,1,1,0
18737,1,1,1,1,1,1,0
18738,1,1,1,1,0,0,0
18739,1,1,1,1,0,0,0
18749,1,1,0,0,0,0,0
18750,1,1,0,0,0,0,0
18751,1,0,0,0,0,0,0
18753,1,1,1,1,1,0,0
18754,1,1,1,1,1,0,0
18755,1,1,1,1,1,0,0
18756,1,1,1,1,0,0,0
18764,1,0,0,0,0,0,0
18765,1,0,0,0,0,0,0
18766,1,0,0,0,0,0,0
18767,1,0,0,0,0,0,0
18771,1,1,1,1,1,1,0
18772,1,1,1,1,1,1,0
18773,1,1,1,1,1,0,0
18774,1,1,0,0,0,0,0
18775,1,1,0,0,0,0,0
18776,1,1,0,0,0,0,0
18777,1,1,0,0,0,0,0
18778,1,1,0,0,0,0,0
18779,1,1,0,0,0,0,0
18780,1,1,0,0,0,0,0
18781,1,1,1,1,1,1,0
18782,1,1,1,1,1,1,0
18783,1,1,1,1,0,0,0
18784,1,1,1,0,0,0,0
18785,1,1,1,1,1,1,0
18786,1,1,1,1,1,1,0
18787,1,1,1,1,1,1,1
18788,1,1,1,1,1,1,1
18789,1,1,1,1,1,1,1
18790,1,1,1,1,0,0,0
18791,1,1,1,1,0,0,0
18792,1,1,1,1,0,0,0
18793,1,1,1,0,0,0,0
18794,1,1,1,1,0,0,0
18795,1,1,1,1,0,0,0
18796,1,0,0,0,0,0,0
18797,1,0,0,0,0,0,0
18798,1,0,0,0,0,0,0
18813,1,1,1,1,1,1,0
18814,1,1,1,1,1,1,0
18815,1,1,1,1,1,1,0
18816,1,1,1,0,0,0,0
18820,1,1,1,0,0,0,0
18827,1,1,0,0,0,0,0
18828,1,1,0,0,0,0,0
18830,1,1,1,1,1,0,0
18831,1,1,1,1,1,0,0
18832,1,1,1,1,1,0,0
18833,1,1,1,1,1,0,0
18834,1,1,1,1,1,0,0
18852,1,1,1,1,1,0,0
18853,1,1,1,1,1,0,0
18922,1,1,0,0,0,0,0
18923,1,1,0,0,0,0,0
18924,1,1,0,0,0,0,0
18925,1,1,0,0,0,0,0
18926,1,1,1,1,1,0,0
18927,1,1,1,1,1,0,0
18928,1,1,1,1,1,0,0
18929,1,1,1,1,0,0,0
18938,1,0,0,0,0,0,0
18939,1,0,0,0,0,0,0
18940,1,0,0,0,0,0,0
18942,1,1,1,0,0,0,0
18943,1,1,1,1,1,1,0
18944,1,1,1,1,1,1,0
18945,1,1,1,1,0,0,0
18946,1,1,1,1,0,0,0
18947,1,1,0,0,0,0,0
18948,1,1,0,0,0,0,0
18949,1,1,0,0,0,0,0
18950,1,1,0,0,0,0,0
18952,1,1,0,0,0,0,0
18953,1,1,1,0,0,0,0
18954,1,1,1,0,0,0,0
18955,1,1,1,1,0,0,0
18956,1,1,1,1,1,1,0
18957,1,1,1,1,1,1,0
18958,1,1,1,1,1,1,0
18959,1,1,1,1,1,1,0
18960,1,1,1,1,1,1,1
18961,1,1,1,1,1,1,1
18962,1,1,1,1,1,1,1
18963,1,1,1,1,1,1,1
18964,1,1,1,1,0,0,0
18965,1,1,1,1,0,0,0
18966,1,1,1,1,0,0,0
18967,1,1,1,1,0,0,0
18968,1,1,1,0,0,0,0
18969,1,1,0,0,0,0,0
18970,1,0,0,0,0,0,0
18984,1,1,1,0,0,0,0
18987,1,1,1,0,0,0,0
18988,1,1,1,0,0,0,0
18989,1,1,1,0,0,0,0
18998,1,1,0,0,0,0,0
19000,1,1,0,0,0,0,0
19001,1,1,0,0,0,0,0
19003,1,1,1,1,1,0,0
19004,1,1,1,1,1,0,0
19005,1,1,1,1,1,0,0
19006,1,1,1,1,1,0,0
19025,1,1,1,0,0,0,0
19082,1,1,1,1,0,0,0
19083,1,1,1,1,0,0,0
19097,1,1,0,0,0,0,0
19098,1,1,1,1,1,1,1
19099,1,1,1,1,1,1,1
19100,1,1,1,1,1,0,0
19101,1,1,1,1,1,0,0
19102,1,1,1,1,1,0,0
19112,1,1,1,1,0,0,0
19113,1,1,1,1,0,0,0
19114,1,1,1,0,0,0,0
19115,1,1,1,1,1,1,0
19116,1,1,1,1,1,1,0
19117,1,1,1,1,1,1,0
19119,1,1,0,0,0,0,0
19120,1,1,0,0,0,0,0
19121,1,1,0,0,0,0,0
19124,1,0,0,0,0,0,0
19125,1,1,0,0,0,0,0
19126,1,1,1,0,0,0,0
19127,1,1,1,0,0,0,0
19128,1,1,1,0,0,0,0
19129,1,1,1,1,1,1,0
19130,1,1,1,1,1,1,0
19131,1,1,1,1,1,1,0
19132,1,1,1,1,1,1,0
19133,1,1,1,1,1,0,0
19134,1,1,1,1,0,0,0
19135,1,1,1,1,1,1,1
19136,1,1,1,1,1,1,1
19137,1,1,1,1,0,0,0
19138,1,1,1,1,0,0,0
19139,1,1,0,0,0,0,0
19140,1,1,1,0,0,0,0
19141,1,1,1,0,0,0,0
19142,1,1,0,0,0,0,0
19143,1,1,0,0,0,0,0
19144,1,1,0,0,0,0,0
19145,1,1,0,0,0,0,0
19156,1,1,1,0,0,0,0
19157,1,1,1,0,0,0,0
19171,1,1,0,0,0,0,0
19173,1,1,0,0,0,0,0
19174,1,1,0,0,0,0,0
19177,1,1,1,1,1,0,0
19196,1,1,0,0,0,0,0
19197,1,1,0,0,0,0,0
19198,1,1,1,0,0,0,0
19199,1,1,1,0,0,0,0
19200,1,1,1,0,0,0,0
19255,1,1,1,1,0,0,0
19256,1,1,1,1,0,0,0
19271,1,1,1,1,1,1,1
19272,1,1,1,1,1,1,1
19274,1,1,1,1,1,0,0
19275,1,1,1,1,1,0,0
19285,1,1,1,1,0,0,0
19286,1,1,1,1,0,0,0
19287,1,1,1,1,0,0,0
19288,1,1,1,1,1,1,0
19289,1,1,1,1,1,1,0
19290,1,1,1,1,1,1,0
19293,1,1,0,0,0,0,0
19294,1,1,0,0,0,0,0
19298,1,1,0,0,0,0,0
19299,1,1,1,0,0,0,0
19300,1,1,1,0,0,0,0
19301,1,1,1,0,0,0,0
19302,1,1,1,1,0,0,0
19303,1,1,1,1,0,0,0
19304,1,1,1,1,1,0,0
19305,1,1,1,1,1,0,0
19306,1,1,1,1,0,0,0
19307,1,1,1,1,0,0,0
19308,1,1,1,1,0,0,0
19309,1,1,1,0,0,0,0
19310,1,1,1,1,0,0,0
19311,1,0,0,0,0,0,0
19312,1,0,0,0,0,0,0
19313,1,1,0,0,0,0,0
19314,1,1,0,0,0,0,0
19316,1,1,0,0,0,0,0
19317,1,1,0,0,0,0,0
19318,1,1,0,0,0,0,0
19319,1,1,0,0,0,0,0
19329,1,1,1,0,0,0,0
19330,1,1,1,0,0,0,0
19334,1,1,1,0,0,0,0
19335,1,1,1,0,0,0,0
19344,1,1,0,0,0,0,0
19346,1,1,1,0,0,0,0
19347,1,1,1,0,0,0,0
19373,1,1,0,0,0,0,0
19374,1,1,0,0,0,0,0
19375,1,1,1,1,0,0,0
19376,1,1,1,1,0,0,0
19428,1,1,0,0,0,0,0
19429,1,1,0,0,0,0,0
19444,1,1,1,1,1,0,0
19447,1,1,1,0,0,0,0
19448,1,1,1,1,1,0,0
19449,1,0,0,0,0,0,0
19456,1,1,1,1,1,0,0
19457,1,1,1,1,1,0,0
19458,1,1,1,1,1,0,0
19459,1,1,1,1,0,0,0
19460,1,1,1,1,0,0,0
19462,1,1,1,1,1,1,0
19464,1,1,1,1,0,0,0
19465,1,1,1,1,0,0,0
19466,1,1,1,1,0,0,0
19472,1,0,0,0,0,0,0
19473,1,0,0,0,0,0,0
19474,1,0,0,0,0,0,0
19475,1,1,1,1,0,0,0
19476,1,1,1,1,0,0,0
19477,1,1,1,1,0,0,0
19478,1,1,1,1,0,0,0
19479,1,1,1,1,0,0,0
19480,1,1,1,1,0,0,0
19481,1,1,1,0,0,0,0
19484,1,1,1,1,1,0,0
19485,1,1,1,1,1,1,0
19486,1,0,0,0,0,0,0
19489,1,1,0,0,0,0,0
19490,1,1,0,0,0,0,0
19491,1,1,0,0,0,0,0
19492,1,1,0,0,0,0,0
19507,1,1,1,0,0,0,0
19508,1,1,1,0,0,0,0
19509,1,1,1,0,0,0,0
19518,1,1,1,0,0,0,0
19519,1,1,1,0,0,0,0
19520,1,1,1,0,0,0,0
19549,1,1,1,1,0,0,0
19616,1,1,1,1,1,0,0
19617,1,1,1,1,1,0,0
19620,1,1,1,1,1,0,0
19621,1,1,1,1,1,1,0
19629,1,1,1,1,1,0,0
19630,1,1,1,1,1,0,0
19631,1,1,1,1,1,0,0
19632,1,1,1,1,1,0,0
19633,1,1,1,1,1,0,0
19635,1,1,1,0,0,0,0
19636,1,1,1,0,0,0,0
19637,1,1,1,0,0,0,0
19638,1,1,1,1,0,0,0
19639,1,1,1,1,0,0,0
19647,1,0,0,0,0,0,0
19648,1,0,0,0,0,0,0
19650,1,1,1,1,0,0,0
19651,1,1,1,1,0,0,0
19652,1,1,1,1,0,0,0
19653,1,1,1,1,0,0,0
19654,1,1,1,1,0,0,0
19655,1,1,1,1,0,0,0
19656,1,0,0,0,0,0,0
19657,1,1,1,1,1,1,0
19658,1,1,1,1,1,1,0
19659,1,1,1,1,1,1,0
19660,1,1,1,1,0,0,0
19661,1,1,0,0,0,0,0
19662,1,1,0,0,0,0,0
19663,1,1,0,0,0,0,0
19664,1,1,0,0,0,0,0
19665,1,1,0,0,0,0,0
19680,1,1,1,0,0,0,0
19681,1,1,1,0,0,0,0
19682,1,1,1,0,0,0,0
19691,1,1,0,0,0,0,0
19692,1,1,1,0,0,0,0
19693,1,1,1,0,0,0,0
19805,1,1,1,1,1,0,0
19806,1,1,1,1,1,0,0
19807,1,1,1,1,1,0,0
19808,1,1,1,0,0,0,0
19809,1,1,1,0,0,0,0
19825,1,1,0,0,0,0,0
19826,1,1,0,0,0,0,0
19827,1,1,1,1,0,0,0
19828,1,1,1,1,0,0,0
19829,1,0,0,0,0,0,0
19830,1,1,1,1,0,0,0
19831,1,1,1,1,1,1,0
19832,1,1,1,1,1,1,0
19833,1,0,0,0,0,0,0
19834,1,1,0,0,0,0,0
19835,1,1,0,0,0,0,0
19837,1,1,0,0,0,0,0
19854,1,1,1,0,0,0,0
19855,1,1,1,0,0,0,0
19864,1,1,0,0,0,0,0
19865,1,1,0,0,0,0,0
19966,1,1,0,0,0,0,0
19967,1,1,0,0,0,0,0
19969,1,1,1,1,1,1,1
19979,1,1,1,1,1,0,0
19999,1,1,0,0,0,0,0
20000,1,1,1,1,0,0,0
20001,1,1,0,0,0,0,0
20002,1,1,0,0,0,0,0
20003,1,1,1,1,1,0,0
20004,1,1,1,1,1,0,0
20005,1,1,1,1,1,1,0
20006,1,0,0,0,0,0,0
20007,1,0,0,0,0,0,0
20008,1,0,0,0,0,0,0
20037,1,1,0,0,0,0,0
20038,1,1,0,0,0,0,0
20138,1,1,0,0,0,0,0
20139,1,1,0,0,0,0,0
20140,1,1,0,0,0,0,0
20141,1,1,1,1,1,1,1
20142,1,1,1,1,1,1,1
20150,1,1,0,0,0,0,0
20151,1,1,0,0,0,0,0
20152,1,1,0,0,0,0,0
20153,1,1,0,0,0,0,0
20172,1,1,0,0,0,0,0
20173,1,1,0,0,0,0,0
20174,1,1,0,0,0,0,0
20175,1,1,0,0,0,0,0
20176,1,0,0,0,0,0,0
20177,1,0,0,0,0,0,0
20178,1,0,0,0,0,0,0
20179,1,0,0,0,0,0,0
20180,1,0,0,0,0,0,0
20181,1,0,0,0,0,0,0
20204,1,1,0,0,0,0,0
20205,1,1,0,0,0,0,0
20310,1,1,1,1,1,0,0
20311,1,1,1,1,1,0,0
20312,1,1,1,1,1,0,0
20313,1,1,0,0,0,0,0
20314,1,1,1,1,1,1,1
20315,1,1,1,1,1,1,1
20316,1,1,1,1,1,1,1
20324,1,0,0,0,0,0,0
20346,1,1,0,0,0,0,0
20347,1,1,0,0,0,0,0
20348,1,1,0,0,0,0,0
20352,1,0,0,0,0,0,0
20353,1,0,0,0,0,0,0
20354,1,0,0,0,0,0,0
20377,1,1,0,0,0,0,0
20378,1,1,0,0,0,0,0
20483,1,1,1,1,1,0,0
20484,1,1,1,1,1,0,0
20485,1,1,1,1,1,1,1
20486,1,1,0,0,0,0,0
20487,1,1,1,1,1,1,1
20488,1,1,1,1,1,1,1
20489,1,1,1,1,1,1,1
20496,1,1,0,0,0,0,0
20520,1,1,0,0,0,0,0
20521,1,1,0,0,0,0,0
20524,1,0,0,0,0,0,0
20525,1,0,0,0,0,0,0
20526,1,0,0,0,0,0,0
20658,1,1,1,1,1,1,1
20659,1,1,1,1,1,1,1
20660,1,1,1,1,1,0,0
20661,1,1,1,1,1,1,1
20662,1,1,1,1,1,1,1
20665,1,1,0,0,0,0,0
20666,1,1,0,0,0,0,0
20667,1,1,0,0,0,0,0
20668,1,1,0,0,0,0,0
20669,1,1,0,0,0,0,0
20670,1,1,0,0,0,0,0
20694,1,0,0,0,0,0,0
20695,1,0,0,0,0,0,0
20698,1,0,0,0,0,0,0
20700,1,1,1,1,1,0,0
20704,1,1,1,0,0,0,0
20705,1,1,1,0,0,0,0
20706,1,1,0,0,0,0,0
20830,1,1,0,0,0,0,0
20831,1,1,1,1,1,1,1
20832,1,1,1,1,1,1,1
20833,1,1,1,1,1,0,0
20834,1,1,1,1,1,0,0
20838,1,1,0,0,0,0,0
20839,1,1,0,0,0,0,0
20840,1,1,0,0,0,0,0
20841,1,1,0,0,0,0,0
20842,1,1,0,0,0,0,0
20843,1,1,0,0,0,0,0
20867,1,0,0,0,0,0,0
20868,1,0,0,0,0,0,0
20873,1,1,1,1,1,1,0
20874,1,1,1,1,1,1,0
20875,1,1,1,1,1,1,0
20877,1,1,1,0,0,0,0
20878,1,1,1,0,0,0,0
20879,1,1,0,0,0,0,0
20900,1,1,1,1,0,0,0
20901,1,1,1,1,0,0,0
21010,1,1,0,0,0,0,0
21011,1,1,1,1,1,0,0
21012,1,1,1,1,1,0,0
21013,1,1,1,1,1,0,0
21014,1,1,1,1,1,0,0
21015,1,1,1,1,1,0,0
21016,1,1,1,1,1,0,0
21017,1,1,1,1,1,0,0
21041,1,1,1,1,1,0,0
21042,1,1,1,1,1,0,0
21046,1,1,1,1,1,1,0
21047,1,1,1,1,1,1,0
21048,1,1,1,1,1,1,0
21049,1,1,1,1,1,1,0
21050,1,1,1,0,0,0,0
21051,1,1,1,0,0,0,0
21052,1,1,1,0,0,0,0
21053,1,1,1,1,0,0,0
21054,1,1,1,1,0,0,0
21055,1,1,1,0,0,0,0
21064,1,1,0,0,0,0,0
21073,1,1,1,1,0,0,0
21074,1,1,1,1,0,0,0
21075,1,1,1,1,0,0,0
21183,1,1,0,0,0,0,0
21184,1,1,1,1,1,0,0
21185,1,1,1,1,1,0,0
21186,1,1,1,1,1,0,0
21187,1,1,1,1,1,0,0
21188,1,1,1,1,1,0,0
21189,1,1,1,1,1,0,0
21190,1,1,1,1,1,0,0
21219,1,1,1,1,1,1,0
21220,1,1,1,1,1,1,0
21221,1,1,1,1,1,1,0
21222,1,1,1,1,1,1,0
21223,1,1,1,1,1,0,0
21224,1,1,1,1,0,0,0
21225,1,1,1,1,0,0,0
21226,1,1,1,1,0,0,0
21227,1,1,1,1,0,0,0
21228,1,1,1,0,0,0,0
21235,1,1,0,0,0,0,0
21236,1,1,0,0,0,0,0
21237,1,1,0,0,0,0,0
21238,1,1,0,0,0,0,0
21239,1,1,0,0,0,0,0
21246,1,1,1,1,0,0,0
21247,1,1,1,1,0,0,0
21248,1,1,1,1,0,0,0
21249,1,1,1,0,0,0,0
21353,1,1,0,0,0,0,0
21354,1,1,0,0,0,0,0
21395,1,1,1,1,1,1,1
21396,1,1,1,1,1,1,1
21397,1,1,1,0,0,0,0
21398,1,1,1,0,0,0,0
21399,1,1,1,1,1,1,0
21400,1,1,1,1,1,1,0
21401,1,1,1,1,1,1,1
21402,1,1,1,1,1,1,1
21403,1,1,1,0,0,0,0
21408,1,1,0,0,0,0,0
21409,1,1,0,0,0,0,0
21410,1,1,0,0,0,0,0
21411,1,1,0,0,0,0,0
21412,1,1,0,0,0,0,0
21419,1,1,1,1,0,0,0
21420,1,1,1,1,0,0,0
21421,1,1,1,0,0,0,0
21422,1,1,1,0,0,0,0
21526,1,1,0,0,0,0,0
21527,1,1,1,1,1,0,0
21528,1,1,1,1,1,0,0
21529,1,1,1,0,0,0,0
21566,1,1,1,1,1,1,0
21567,1,1,1,1,1,1,0
21568,1,1,1,1,1,1,1
21569,1,1,1,1,1,1,1
21571,1,1,1,1,1,1,0
21572,1,1,1,1,1,1,0
21573,1,1,1,1,1,1,0
21574,1,1,1,1,1,1,1
21575,1,1,1,1,1,1,1
21576,1,1,1,0,0,0,0
21582,1,1,0,0,0,0,0
21583,1,1,0,0,0,0,0
21584,1,1,0,0,0,0,0
21585,1,1,0,0,0,0,0
21586,1,1,0,0,0,0,0
21587,1,1,0,0,0,0,0
21699,1,0,0,0,0,0,0
21701,1,1,1,0,0,0,0
21702,1,1,1,0,0,0,0
21715,1,1,0,0,0,0,0
21716,1,1,0,0,0,0,0
21739,1,1,1,1,1,1,0
21740,1,1,1,1,1,1,0
21741,1,1,1,1,1,1,1
21742,1,1,1,1,1,1,1
21743,1,1,1,1,1,1,1
21744,1,1,1,1,1,1,1
21745,1,1,1,1,1,1,1
21746,1,1,1,1,1,1,1
21750,1,1,1,1,1,1,1
21751,1,1,1,1,1,1,1
21757,1,1,0,0,0,0,0
21758,1,1,0,0,0,0,0
21760,1,1,0,0,0,0,0
21875,1,1,1,0,0,0,0
21888,1,1,1,1,1,1,0
21889,1,1,1,1,1,1,0
21890,1,1,1,1,1,1,0
21912,1,1,1,1,1,1,0
21913,1,1,1,1,1,1,0
21914,1,1,1,1,1,1,1
21915,1,1,1,1,1,1,1
21916,1,1,1,1,1,1,1
21917,1,1,1,1,1,1,1
21918,1,1,1,1,1,1,1
21923,1,1,1,1,1,1,1
21924,1,1,1,1,1,1,1
21930,1,1,0,0,0,0,0
21931,1,1,0,0,0,0,0
21936,1,1,1,0,0,0,0
21937,1,1,1,0,0,0,0
22061,1,1,1,1,1,1,0
22062,1,1,1,1,1,1,0
22063,1,1,1,1,1,1,0
22084,1,1,1,1,1,1,0
22085,1,1,1,1,1,1,0
22086,1,1,1,1,1,1,0
22087,1,1,1,1,1,1,1
22088,1,1,1,1,1,1,1
22089,1,1,1,1,1,1,1
22090,1,1,1,1,1,1,1
22091,1,1,1,1,1,1,1
22096,1,1,1,0,0,0,0
22097,1,1,1,0,0,0,0
22109,1,1,1,0,0,0,0
22223,1,1,0,0,0,0,0
22224,1,1,0,0,0,0,0
